environment,seed,timesteps,episode_return,episode_length
Standard,45,6870,7.0,7
Standard,45,6880,10.0,10
Standard,45,6889,9.0,9
Standard,45,6898,9.0,9
Standard,45,6904,6.0,6
Standard,45,6944,40.0,40
Standard,45,6979,35.0,35
Standard,45,6996,17.0,17
Standard,45,7006,10.0,10
Standard,45,7020,14.0,14
Standard,45,7035,15.0,15
Standard,45,7047,12.0,12
Standard,45,7087,40.0,40
Standard,45,7134,47.0,47
Standard,45,7166,32.0,32
Standard,45,7201,35.0,35
Standard,45,7246,45.0,45
Standard,45,7273,27.0,27
Standard,45,7289,16.0,16
Standard,45,7330,41.0,41
Standard,45,7345,15.0,15
Standard,45,7391,46.0,46
Standard,45,7411,20.0,20
Standard,45,7424,13.0,13
Standard,45,7430,6.0,6
Standard,45,7473,43.0,43
Standard,45,7491,18.0,18
Standard,45,7501,10.0,10
Standard,45,7534,33.0,33
Standard,45,7541,7.0,7
Standard,45,7548,7.0,7
Standard,45,7553,5.0,5
Standard,45,7564,11.0,11
Standard,45,7577,13.0,13
Standard,45,7582,5.0,5
Standard,45,7623,41.0,41
Standard,45,7635,12.0,12
Standard,45,7640,5.0,5
Standard,45,7651,11.0,11
Standard,45,7666,15.0,15
Standard,45,7674,8.0,8
Standard,45,7702,28.0,28
Standard,45,7710,8.0,8
Standard,45,7734,24.0,24
Standard,45,7751,17.0,17
Standard,45,7764,13.0,13
Standard,45,7790,26.0,26
Standard,45,7802,12.0,12
Standard,45,7863,61.0,61
Standard,45,7873,10.0,10
Standard,45,7886,13.0,13
Standard,45,7897,11.0,11
Standard,45,7924,27.0,27
Standard,45,7999,75.0,75
Standard,45,8022,23.0,23
Standard,45,8028,6.0,6
Standard,45,8082,54.0,54
Standard,45,8093,11.0,11
Standard,45,8117,24.0,24
Standard,45,8135,18.0,18
Standard,45,8168,33.0,33
Standard,45,8175,7.0,7
Standard,45,8215,40.0,40
Standard,45,8252,37.0,37
Standard,45,8298,46.0,46
Standard,45,8334,36.0,36
Standard,45,8344,10.0,10
Standard,45,8352,8.0,8
Standard,45,8366,14.0,14
Standard,45,8409,43.0,43
Standard,45,8414,5.0,5
Standard,45,8427,13.0,13
Standard,45,8466,39.0,39
Standard,45,8510,44.0,44
Standard,45,8543,33.0,33
Standard,45,8605,62.0,62
Standard,45,8610,5.0,5
Standard,45,8623,13.0,13
Standard,45,8665,42.0,42
Standard,45,8700,35.0,35
Standard,45,8711,11.0,11
Standard,45,8792,81.0,81
Standard,45,8833,41.0,41
Standard,45,8868,35.0,35
Standard,45,8885,17.0,17
Standard,45,8896,11.0,11
Standard,45,8908,12.0,12
Standard,45,8979,71.0,71
Standard,45,9027,48.0,48
Standard,45,9070,43.0,43
Standard,45,9128,58.0,58
Standard,45,9164,36.0,36
Standard,45,9183,19.0,19
Standard,45,9214,31.0,31
Standard,45,9234,20.0,20
Standard,45,9244,10.0,10
Standard,45,9266,22.0,22
Standard,45,9314,48.0,48
Standard,45,9352,38.0,38
Standard,45,9413,61.0,61
Standard,45,9452,39.0,39
Standard,45,9563,111.0,111
Standard,45,9619,56.0,56
Standard,45,9661,42.0,42
Standard,45,9671,10.0,10
Standard,45,9700,29.0,29
Standard,45,9725,25.0,25
Standard,45,9783,58.0,58
Standard,45,9814,31.0,31
Standard,45,9868,54.0,54
Standard,45,9906,38.0,38
Standard,45,9934,28.0,28
Standard,45,9997,63.0,63
Standard,45,10037,40.0,40
Standard,45,10124,87.0,87
Standard,45,10157,33.0,33
Standard,45,10164,7.0,7
Standard,45,10204,40.0,40
Standard,45,10211,7.0,7
Standard,45,10216,5.0,5
Standard,45,10280,64.0,64
Standard,45,10346,66.0,66
Standard,45,10406,60.0,60
Standard,45,10479,73.0,73
Standard,45,10495,16.0,16
Standard,45,10549,54.0,54
Standard,45,10608,59.0,59
Standard,45,10621,13.0,13
Standard,45,10648,27.0,27
Standard,45,10680,32.0,32
Standard,45,10736,56.0,56
Standard,45,10754,18.0,18
Standard,45,10799,45.0,45
Standard,45,10860,61.0,61
Standard,45,10873,13.0,13
Standard,45,10936,63.0,63
Standard,45,10986,50.0,50
Standard,45,11009,23.0,23
Standard,45,11137,128.0,128
Standard,45,11203,66.0,66
Standard,45,11212,9.0,9
Standard,45,11250,38.0,38
Standard,45,11263,13.0,13
Standard,45,11340,77.0,77
Standard,45,11348,8.0,8
Standard,45,11396,48.0,48
Standard,45,11500,104.0,104
Standard,45,11518,18.0,18
Standard,45,11587,69.0,69
Standard,45,11625,38.0,38
Standard,45,11698,73.0,73
Standard,45,11743,45.0,45
Standard,45,11774,31.0,31
Standard,45,11805,31.0,31
Standard,45,11849,44.0,44
Standard,45,11889,40.0,40
Standard,45,11897,8.0,8
Standard,45,11922,25.0,25
Standard,45,11971,49.0,49
Standard,45,12047,76.0,76
Standard,45,12119,72.0,72
Standard,45,12132,13.0,13
Standard,45,12216,84.0,84
Standard,45,12280,64.0,64
Standard,45,12370,90.0,90
Standard,45,12450,80.0,80
Standard,45,12479,29.0,29
Standard,45,12586,107.0,107
Standard,45,12613,27.0,27
Standard,45,12703,90.0,90
Standard,45,12746,43.0,43
Standard,45,12802,56.0,56
Standard,45,12872,70.0,70
Standard,45,12941,69.0,69
Standard,45,13023,82.0,82
Standard,45,13037,14.0,14
Standard,45,13065,28.0,28
Standard,45,13128,63.0,63
Standard,45,13183,55.0,55
Standard,45,13228,45.0,45
Standard,45,13316,88.0,88
Standard,45,13340,24.0,24
Standard,45,13361,21.0,21
Standard,45,13441,80.0,80
Standard,45,13485,44.0,44
Standard,45,13572,87.0,87
Standard,45,13654,82.0,82
Standard,45,13768,114.0,114
Standard,45,13841,73.0,73
Standard,45,13892,51.0,51
Standard,45,13933,41.0,41
Standard,45,14041,108.0,108
Standard,45,14059,18.0,18
Standard,45,14144,85.0,85
Standard,45,14221,77.0,77
Standard,45,14285,64.0,64
Standard,45,14377,92.0,92
Standard,45,14449,72.0,72
Standard,45,14503,54.0,54
Standard,45,14599,96.0,96
Standard,45,14669,70.0,70
Standard,45,14747,78.0,78
Standard,45,14759,12.0,12
Standard,45,14831,72.0,72
Standard,45,14947,116.0,116
Standard,45,15037,90.0,90
Standard,45,15145,108.0,108
Standard,45,15220,75.0,75
Standard,45,15301,81.0,81
Standard,45,15406,105.0,105
Standard,45,15469,63.0,63
Standard,45,15510,41.0,41
Standard,45,15582,72.0,72
Standard,45,15636,54.0,54
Standard,45,15702,66.0,66
Standard,45,15790,88.0,88
Standard,45,15868,78.0,78
Standard,45,15944,76.0,76
Standard,45,16114,170.0,170
Standard,45,16384,270.0,270
Standard,45,16401,17.0,17
Standard,45,16474,73.0,73
Standard,45,16555,81.0,81
Standard,45,16684,129.0,129
Standard,45,16779,95.0,95
Standard,45,16867,88.0,88
Standard,45,17017,150.0,150
Standard,45,17099,82.0,82
Standard,45,17214,115.0,115
Standard,45,17302,88.0,88
Standard,45,17362,60.0,60
Standard,45,17424,62.0,62
Standard,45,17437,13.0,13
Standard,45,17562,125.0,125
Standard,45,17704,142.0,142
Standard,45,17916,212.0,212
Standard,45,18019,103.0,103
Standard,45,18106,87.0,87
Standard,45,18192,86.0,86
Standard,45,18277,85.0,85
Standard,45,18350,73.0,73
Standard,45,18452,102.0,102
Standard,45,18529,77.0,77
Standard,45,18616,87.0,87
Standard,45,18770,154.0,154
Standard,45,18937,167.0,167
Standard,45,19043,106.0,106
Standard,45,19126,83.0,83
Standard,45,19324,198.0,198
Standard,45,19419,95.0,95
Standard,45,19535,116.0,116
Standard,45,19722,187.0,187
Standard,45,19860,138.0,138
Standard,45,19957,97.0,97
Standard,45,20100,143.0,143
Standard,45,20288,188.0,188
Standard,45,20324,36.0,36
Standard,45,20357,33.0,33
Standard,45,20553,196.0,196
Standard,45,20677,124.0,124
Standard,45,20891,214.0,214
Standard,45,21129,238.0,238
Standard,45,21296,167.0,167
Standard,45,21443,147.0,147
Standard,45,21570,127.0,127
Standard,45,21663,93.0,93
Standard,45,21891,228.0,228
Standard,45,22041,150.0,150
Standard,45,22139,98.0,98
Standard,45,22300,161.0,161
Standard,45,22527,227.0,227
Standard,45,22611,84.0,84
Standard,45,22898,287.0,287
Standard,45,23259,361.0,361
Standard,45,23450,191.0,191
Standard,45,23589,139.0,139
Standard,45,23886,297.0,297
Standard,45,24106,220.0,220
Standard,45,24353,247.0,247
Standard,45,24528,175.0,175
Standard,45,24741,213.0,213
Standard,45,24987,246.0,246
Standard,45,25799,812.0,812
Standard,45,25890,91.0,91
Standard,45,26890,1000.0,1000
Standard,45,27890,1000.0,1000
Standard,45,28890,1000.0,1000
Standard,45,29890,1000.0,1000
Standard,45,30890,1000.0,1000
Standard,45,31890,1000.0,1000
Standard,45,32890,1000.0,1000
Standard,45,33890,1000.0,1000
Standard,45,34707,817.0,817
Standard,45,35707,1000.0,1000
Standard,45,36707,1000.0,1000
Standard,45,37707,1000.0,1000
Standard,45,38707,1000.0,1000
Standard,45,39707,1000.0,1000
Standard,45,40707,1000.0,1000
Standard,45,41707,1000.0,1000
Standard,45,42707,1000.0,1000
Standard,45,43707,1000.0,1000
Standard,45,44707,1000.0,1000
Standard,45,45707,1000.0,1000
Standard,45,46707,1000.0,1000
Standard,45,47707,1000.0,1000
Standard,45,48707,1000.0,1000
Standard,45,49707,1000.0,1000
Standard,45,50707,1000.0,1000
Standard,45,51707,1000.0,1000
Standard,45,52707,1000.0,1000
Standard,45,53707,1000.0,1000
Standard,45,54707,1000.0,1000
Standard,45,55707,1000.0,1000
Standard,45,56707,1000.0,1000
Standard,45,57707,1000.0,1000
Standard,45,58707,1000.0,1000
Standard,45,59707,1000.0,1000
Standard,45,60707,1000.0,1000
Standard,45,61707,1000.0,1000
Standard,45,62707,1000.0,1000
Standard,45,63707,1000.0,1000
Standard,45,64707,1000.0,1000
Standard,45,65707,1000.0,1000
Standard,45,66707,1000.0,1000
Standard,45,67707,1000.0,1000
Standard,45,68707,1000.0,1000
Standard,45,69707,1000.0,1000
Standard,45,70707,1000.0,1000
Standard,45,71707,1000.0,1000
Standard,45,72707,1000.0,1000
Standard,45,73707,1000.0,1000
Standard,45,74707,1000.0,1000
Standard,45,75707,1000.0,1000
Standard,45,76707,1000.0,1000
Standard,45,77707,1000.0,1000
Standard,45,78707,1000.0,1000
Standard,45,79707,1000.0,1000
Standard,45,80707,1000.0,1000
Standard,45,81707,1000.0,1000
Standard,45,82707,1000.0,1000
Standard,45,83707,1000.0,1000
Standard,45,84707,1000.0,1000
Standard,45,85707,1000.0,1000
Standard,45,86707,1000.0,1000
Standard,45,87707,1000.0,1000
Standard,45,88707,1000.0,1000
Standard,45,89707,1000.0,1000
Standard,45,90707,1000.0,1000
Standard,45,91707,1000.0,1000
Standard,45,92707,1000.0,1000
Standard,45,93707,1000.0,1000
Standard,45,94707,1000.0,1000
Standard,45,95707,1000.0,1000
Standard,45,96707,1000.0,1000
Standard,45,97707,1000.0,1000
Standard,45,98707,1000.0,1000
Standard,45,99707,1000.0,1000
Standard,46,7,7.0,7
Standard,46,14,7.0,7
Standard,46,24,10.0,10
Standard,46,34,10.0,10
Standard,46,45,11.0,11
Standard,46,49,4.0,4
Standard,46,54,5.0,5
Standard,46,65,11.0,11
Standard,46,71,6.0,6
Standard,46,81,10.0,10
Standard,46,90,9.0,9
Standard,46,95,5.0,5
Standard,46,101,6.0,6
Standard,46,106,5.0,5
Standard,46,116,10.0,10
Standard,46,130,14.0,14
Standard,46,137,7.0,7
Standard,46,141,4.0,4
Standard,46,145,4.0,4
Standard,46,151,6.0,6
Standard,46,161,10.0,10
Standard,46,167,6.0,6
Standard,46,178,11.0,11
Standard,46,191,13.0,13
Standard,46,201,10.0,10
Standard,46,210,9.0,9
Standard,46,219,9.0,9
Standard,46,225,6.0,6
Standard,46,230,5.0,5
Standard,46,233,3.0,3
Standard,46,242,9.0,9
Standard,46,246,4.0,4
Standard,46,252,6.0,6
Standard,46,265,13.0,13
Standard,46,273,8.0,8
Standard,46,277,4.0,4
Standard,46,282,5.0,5
Standard,46,294,12.0,12
Standard,46,301,7.0,7
Standard,46,306,5.0,5
Standard,46,319,13.0,13
Standard,46,337,18.0,18
Standard,46,342,5.0,5
Standard,46,356,14.0,14
Standard,46,362,6.0,6
Standard,46,369,7.0,7
Standard,46,377,8.0,8
Standard,46,385,8.0,8
Standard,46,395,10.0,10
Standard,46,402,7.0,7
Standard,46,415,13.0,13
Standard,46,427,12.0,12
Standard,46,432,5.0,5
Standard,46,439,7.0,7
Standard,46,443,4.0,4
Standard,46,453,10.0,10
Standard,46,459,6.0,6
Standard,46,468,9.0,9
Standard,46,485,17.0,17
Standard,46,489,4.0,4
Standard,46,498,9.0,9
Standard,46,507,9.0,9
Standard,46,522,15.0,15
Standard,46,534,12.0,12
Standard,46,543,9.0,9
Standard,46,557,14.0,14
Standard,46,564,7.0,7
Standard,46,572,8.0,8
Standard,46,576,4.0,4
Standard,46,587,11.0,11
Standard,46,595,8.0,8
Standard,46,607,12.0,12
Standard,46,615,8.0,8
Standard,46,622,7.0,7
Standard,46,634,12.0,12
Standard,46,641,7.0,7
Standard,46,645,4.0,4
Standard,46,659,14.0,14
Standard,46,665,6.0,6
Standard,46,677,12.0,12
Standard,46,703,26.0,26
Standard,46,712,9.0,9
Standard,46,720,8.0,8
Standard,46,726,6.0,6
Standard,46,730,4.0,4
Standard,46,737,7.0,7
Standard,46,749,12.0,12
Standard,46,754,5.0,5
Standard,46,764,10.0,10
Standard,46,778,14.0,14
Standard,46,785,7.0,7
Standard,46,796,11.0,11
Standard,46,803,7.0,7
Standard,46,810,7.0,7
Standard,46,816,6.0,6
Standard,46,821,5.0,5
Standard,46,826,5.0,5
Standard,46,846,20.0,20
Standard,46,850,4.0,4
Standard,46,865,15.0,15
Standard,46,874,9.0,9
Standard,46,880,6.0,6
Standard,46,904,24.0,24
Standard,46,909,5.0,5
Standard,46,931,22.0,22
Standard,46,939,8.0,8
Standard,46,950,11.0,11
Standard,46,953,3.0,3
Standard,46,961,8.0,8
Standard,46,965,4.0,4
Standard,46,974,9.0,9
Standard,46,978,4.0,4
Standard,46,982,4.0,4
Standard,46,998,16.0,16
Standard,46,1007,9.0,9
Standard,46,1014,7.0,7
Standard,46,1019,5.0,5
Standard,46,1027,8.0,8
Standard,46,1032,5.0,5
Standard,46,1049,17.0,17
Standard,46,1055,6.0,6
Standard,46,1058,3.0,3
Standard,46,1070,12.0,12
Standard,46,1073,3.0,3
Standard,46,1077,4.0,4
Standard,46,1085,8.0,8
Standard,46,1099,14.0,14
Standard,46,1114,15.0,15
Standard,46,1121,7.0,7
Standard,46,1127,6.0,6
Standard,46,1141,14.0,14
Standard,46,1158,17.0,17
Standard,46,1164,6.0,6
Standard,46,1168,4.0,4
Standard,46,1186,18.0,18
Standard,46,1195,9.0,9
Standard,46,1204,9.0,9
Standard,46,1210,6.0,6
Standard,46,1218,8.0,8
Standard,46,1230,12.0,12
Standard,46,1239,9.0,9
Standard,46,1251,12.0,12
Standard,46,1261,10.0,10
Standard,46,1267,6.0,6
Standard,46,1286,19.0,19
Standard,46,1290,4.0,4
Standard,46,1297,7.0,7
Standard,46,1303,6.0,6
Standard,46,1315,12.0,12
Standard,46,1321,6.0,6
Standard,46,1329,8.0,8
Standard,46,1333,4.0,4
Standard,46,1340,7.0,7
Standard,46,1350,10.0,10
Standard,46,1361,11.0,11
Standard,46,1372,11.0,11
Standard,46,1378,6.0,6
Standard,46,1382,4.0,4
Standard,46,1388,6.0,6
Standard,46,1392,4.0,4
Standard,46,1397,5.0,5
Standard,46,1408,11.0,11
Standard,46,1426,18.0,18
Standard,46,1430,4.0,4
Standard,46,1444,14.0,14
Standard,46,1449,5.0,5
Standard,46,1453,4.0,4
Standard,46,1456,3.0,3
Standard,46,1466,10.0,10
Standard,46,1471,5.0,5
Standard,46,1476,5.0,5
Standard,46,1494,18.0,18
Standard,46,1503,9.0,9
Standard,46,1513,10.0,10
Standard,46,1519,6.0,6
Standard,46,1529,10.0,10
Standard,46,1539,10.0,10
Standard,46,1547,8.0,8
Standard,46,1551,4.0,4
Standard,46,1556,5.0,5
Standard,46,1561,5.0,5
Standard,46,1575,14.0,14
Standard,46,1588,13.0,13
Standard,46,1599,11.0,11
Standard,46,1606,7.0,7
Standard,46,1613,7.0,7
Standard,46,1624,11.0,11
Standard,46,1629,5.0,5
Standard,46,1636,7.0,7
Standard,46,1647,11.0,11
Standard,46,1653,6.0,6
Standard,46,1656,3.0,3
Standard,46,1661,5.0,5
Standard,46,1667,6.0,6
Standard,46,1672,5.0,5
Standard,46,1689,17.0,17
Standard,46,1695,6.0,6
Standard,46,1701,6.0,6
Standard,46,1709,8.0,8
Standard,46,1714,5.0,5
Standard,46,1719,5.0,5
Standard,46,1728,9.0,9
Standard,46,1738,10.0,10
Standard,46,1767,29.0,29
Standard,46,1780,13.0,13
Standard,46,1784,4.0,4
Standard,46,1794,10.0,10
Standard,46,1805,11.0,11
Standard,46,1814,9.0,9
Standard,46,1824,10.0,10
Standard,46,1838,14.0,14
Standard,46,1842,4.0,4
Standard,46,1849,7.0,7
Standard,46,1856,7.0,7
Standard,46,1864,8.0,8
Standard,46,1871,7.0,7
Standard,46,1874,3.0,3
Standard,46,1879,5.0,5
Standard,46,1892,13.0,13
Standard,46,1897,5.0,5
Standard,46,1901,4.0,4
Standard,46,1908,7.0,7
Standard,46,1914,6.0,6
Standard,46,1918,4.0,4
Standard,46,1926,8.0,8
Standard,46,1933,7.0,7
Standard,46,1941,8.0,8
Standard,46,1951,10.0,10
Standard,46,1962,11.0,11
Standard,46,1969,7.0,7
Standard,46,1982,13.0,13
Standard,46,1996,14.0,14
Standard,46,2002,6.0,6
Standard,46,2009,7.0,7
Standard,46,2029,20.0,20
Standard,46,2035,6.0,6
Standard,46,2041,6.0,6
Standard,46,2051,10.0,10
Standard,46,2056,5.0,5
Standard,46,2068,12.0,12
Standard,46,2074,6.0,6
Standard,46,2081,7.0,7
Standard,46,2092,11.0,11
Standard,46,2108,16.0,16
Standard,46,2128,20.0,20
Standard,46,2133,5.0,5
Standard,46,2149,16.0,16
Standard,46,2159,10.0,10
Standard,46,2177,18.0,18
Standard,46,2181,4.0,4
Standard,46,2188,7.0,7
Standard,46,2206,18.0,18
Standard,46,2214,8.0,8
Standard,46,2220,6.0,6
Standard,46,2226,6.0,6
Standard,46,2246,20.0,20
Standard,46,2251,5.0,5
Standard,46,2256,5.0,5
Standard,46,2261,5.0,5
Standard,46,2275,14.0,14
Standard,46,2281,6.0,6
Standard,46,2290,9.0,9
Standard,46,2296,6.0,6
Standard,46,2315,19.0,19
Standard,46,2320,5.0,5
Standard,46,2331,11.0,11
Standard,46,2342,11.0,11
Standard,46,2353,11.0,11
Standard,46,2368,15.0,15
Standard,46,2374,6.0,6
Standard,46,2380,6.0,6
Standard,46,2390,10.0,10
Standard,46,2412,22.0,22
Standard,46,2445,33.0,33
Standard,46,2450,5.0,5
Standard,46,2456,6.0,6
Standard,46,2463,7.0,7
Standard,46,2474,11.0,11
Standard,46,2489,15.0,15
Standard,46,2502,13.0,13
Standard,46,2511,9.0,9
Standard,46,2516,5.0,5
Standard,46,2526,10.0,10
Standard,46,2535,9.0,9
Standard,46,2543,8.0,8
Standard,46,2553,10.0,10
Standard,46,2562,9.0,9
Standard,46,2571,9.0,9
Standard,46,2582,11.0,11
Standard,46,2599,17.0,17
Standard,46,2604,5.0,5
Standard,46,2629,25.0,25
Standard,46,2638,9.0,9
Standard,46,2653,15.0,15
Standard,46,2659,6.0,6
Standard,46,2678,19.0,19
Standard,46,2684,6.0,6
Standard,46,2696,12.0,12
Standard,46,2725,29.0,29
Standard,46,2745,20.0,20
Standard,46,2749,4.0,4
Standard,46,2754,5.0,5
Standard,46,2761,7.0,7
Standard,46,2771,10.0,10
Standard,46,2780,9.0,9
Standard,46,2785,5.0,5
Standard,46,2793,8.0,8
Standard,46,2800,7.0,7
Standard,46,2823,23.0,23
Standard,46,2828,5.0,5
Standard,46,2841,13.0,13
Standard,46,2845,4.0,4
Standard,46,2853,8.0,8
Standard,46,2865,12.0,12
Standard,46,2874,9.0,9
Standard,46,2883,9.0,9
Standard,46,2895,12.0,12
Standard,46,2910,15.0,15
Standard,46,2919,9.0,9
Standard,46,2939,20.0,20
Standard,46,2943,4.0,4
Standard,46,2951,8.0,8
Standard,46,2978,27.0,27
Standard,46,2994,16.0,16
Standard,46,3003,9.0,9
Standard,46,3019,16.0,16
Standard,46,3025,6.0,6
Standard,46,3032,7.0,7
Standard,46,3037,5.0,5
Standard,46,3065,28.0,28
Standard,46,3072,7.0,7
Standard,46,3079,7.0,7
Standard,46,3087,8.0,8
Standard,46,3091,4.0,4
Standard,46,3097,6.0,6
Standard,46,3107,10.0,10
Standard,46,3127,20.0,20
Standard,46,3137,10.0,10
Standard,46,3142,5.0,5
Standard,46,3177,35.0,35
Standard,46,3192,15.0,15
Standard,46,3205,13.0,13
Standard,46,3226,21.0,21
Standard,46,3236,10.0,10
Standard,46,3255,19.0,19
Standard,46,3265,10.0,10
Standard,46,3272,7.0,7
Standard,46,3278,6.0,6
Standard,46,3281,3.0,3
Standard,46,3299,18.0,18
Standard,46,3315,16.0,16
Standard,46,3320,5.0,5
Standard,46,3345,25.0,25
Standard,46,3352,7.0,7
Standard,46,3365,13.0,13
Standard,46,3371,6.0,6
Standard,46,3379,8.0,8
Standard,46,3387,8.0,8
Standard,46,3407,20.0,20
Standard,46,3417,10.0,10
Standard,46,3436,19.0,19
Standard,46,3475,39.0,39
Standard,46,3479,4.0,4
Standard,46,3483,4.0,4
Standard,46,3491,8.0,8
Standard,46,3495,4.0,4
Standard,46,3504,9.0,9
Standard,46,3510,6.0,6
Standard,46,3529,19.0,19
Standard,46,3538,9.0,9
Standard,46,3547,9.0,9
Standard,46,3558,11.0,11
Standard,46,3575,17.0,17
Standard,46,3578,3.0,3
Standard,46,3598,20.0,20
Standard,46,3607,9.0,9
Standard,46,3627,20.0,20
Standard,46,3644,17.0,17
Standard,46,3652,8.0,8
Standard,46,3662,10.0,10
Standard,46,3687,25.0,25
Standard,46,3698,11.0,11
Standard,46,3703,5.0,5
Standard,46,3711,8.0,8
Standard,46,3720,9.0,9
Standard,46,3730,10.0,10
Standard,46,3744,14.0,14
Standard,46,3762,18.0,18
Standard,46,3766,4.0,4
Standard,46,3774,8.0,8
Standard,46,3780,6.0,6
Standard,46,3791,11.0,11
Standard,46,3802,11.0,11
Standard,46,3808,6.0,6
Standard,46,3823,15.0,15
Standard,46,3826,3.0,3
Standard,46,3839,13.0,13
Standard,46,3852,13.0,13
Standard,46,3860,8.0,8
Standard,46,3876,16.0,16
Standard,46,3885,9.0,9
Standard,46,3906,21.0,21
Standard,46,3916,10.0,10
Standard,46,3921,5.0,5
Standard,46,3956,35.0,35
Standard,46,3961,5.0,5
Standard,46,3968,7.0,7
Standard,46,3989,21.0,21
Standard,46,4006,17.0,17
Standard,46,4023,17.0,17
Standard,46,4028,5.0,5
Standard,46,4036,8.0,8
Standard,46,4043,7.0,7
Standard,46,4051,8.0,8
Standard,46,4067,16.0,16
Standard,46,4088,21.0,21
Standard,46,4095,7.0,7
Standard,46,4104,9.0,9
Standard,46,4115,11.0,11
Standard,46,4129,14.0,14
Standard,46,4135,6.0,6
Standard,46,4173,38.0,38
Standard,46,4184,11.0,11
Standard,46,4206,22.0,22
Standard,46,4220,14.0,14
Standard,46,4241,21.0,21
Standard,46,4250,9.0,9
Standard,46,4273,23.0,23
Standard,46,4281,8.0,8
Standard,46,4344,63.0,63
Standard,46,4360,16.0,16
Standard,46,4366,6.0,6
Standard,46,4371,5.0,5
Standard,46,4401,30.0,30
Standard,46,4406,5.0,5
Standard,46,4421,15.0,15
Standard,46,4430,9.0,9
Standard,46,4436,6.0,6
Standard,46,4474,38.0,38
Standard,46,4491,17.0,17
Standard,46,4502,11.0,11
Standard,46,4507,5.0,5
Standard,46,4557,50.0,50
Standard,46,4568,11.0,11
Standard,46,4574,6.0,6
Standard,46,4608,34.0,34
Standard,46,4621,13.0,13
Standard,46,4632,11.0,11
Standard,46,4638,6.0,6
Standard,46,4661,23.0,23
Standard,46,4684,23.0,23
Standard,46,4694,10.0,10
Standard,46,4699,5.0,5
Standard,46,4721,22.0,22
Standard,46,4731,10.0,10
Standard,46,4763,32.0,32
Standard,46,4774,11.0,11
Standard,46,4781,7.0,7
Standard,46,4803,22.0,22
Standard,46,4807,4.0,4
Standard,46,4829,22.0,22
Standard,46,4842,13.0,13
Standard,46,4853,11.0,11
Standard,46,4862,9.0,9
Standard,46,4903,41.0,41
Standard,46,4907,4.0,4
Standard,46,4916,9.0,9
Standard,46,4921,5.0,5
Standard,46,4968,47.0,47
Standard,46,4979,11.0,11
Standard,46,4986,7.0,7
Standard,46,5004,18.0,18
Standard,46,5012,8.0,8
Standard,46,5035,23.0,23
Standard,46,5041,6.0,6
Standard,46,5050,9.0,9
Standard,46,5056,6.0,6
Standard,46,5070,14.0,14
Standard,46,5079,9.0,9
Standard,46,5103,24.0,24
Standard,46,5109,6.0,6
Standard,46,5113,4.0,4
Standard,46,5136,23.0,23
Standard,46,5145,9.0,9
Standard,46,5169,24.0,24
Standard,46,5193,24.0,24
Standard,46,5210,17.0,17
Standard,46,5230,20.0,20
Standard,46,5244,14.0,14
Standard,46,5257,13.0,13
Standard,46,5266,9.0,9
Standard,46,5279,13.0,13
Standard,46,5302,23.0,23
Standard,46,5308,6.0,6
Standard,46,5320,12.0,12
Standard,46,5327,7.0,7
Standard,46,5334,7.0,7
Standard,46,5342,8.0,8
Standard,46,5352,10.0,10
Standard,46,5375,23.0,23
Standard,46,5396,21.0,21
Standard,46,5422,26.0,26
Standard,46,5428,6.0,6
Standard,46,5450,22.0,22
Standard,46,5454,4.0,4
Standard,46,5465,11.0,11
Standard,46,5487,22.0,22
Standard,46,5527,40.0,40
Standard,46,5538,11.0,11
Standard,46,5549,11.0,11
Standard,46,5608,59.0,59
Standard,46,5627,19.0,19
Standard,46,5648,21.0,21
Standard,46,5667,19.0,19
Standard,46,5674,7.0,7
Standard,46,5719,45.0,45
Standard,46,5732,13.0,13
Standard,46,5740,8.0,8
Standard,46,5747,7.0,7
Standard,46,5760,13.0,13
Standard,46,5775,15.0,15
Standard,46,5786,11.0,11
Standard,46,5814,28.0,28
Standard,46,5861,47.0,47
Standard,46,5876,15.0,15
Standard,46,5892,16.0,16
Standard,46,5905,13.0,13
Standard,46,5944,39.0,39
Standard,46,5961,17.0,17
Standard,46,5981,20.0,20
Standard,46,5991,10.0,10
Standard,46,6028,37.0,37
Standard,46,6051,23.0,23
Standard,46,6061,10.0,10
Standard,46,6086,25.0,25
Standard,46,6121,35.0,35
Standard,46,6158,37.0,37
Standard,46,6169,11.0,11
Standard,46,6203,34.0,34
Standard,46,6218,15.0,15
Standard,46,6241,23.0,23
Standard,46,6292,51.0,51
Standard,46,6307,15.0,15
Standard,46,6347,40.0,40
Standard,46,6369,22.0,22
Standard,46,6384,15.0,15
Standard,46,6402,18.0,18
Standard,46,6433,31.0,31
Standard,46,6439,6.0,6
Standard,46,6466,27.0,27
Standard,46,6532,66.0,66
Standard,46,6546,14.0,14
Standard,46,6587,41.0,41
Standard,46,6597,10.0,10
Standard,46,6634,37.0,37
Standard,46,6666,32.0,32
Standard,46,6679,13.0,13
Standard,46,6707,28.0,28
Standard,46,6761,54.0,54
Standard,46,6836,75.0,75
Standard,46,6866,30.0,30
Standard,46,6873,7.0,7
Standard,46,6880,7.0,7
Standard,46,6930,50.0,50
Standard,46,6957,27.0,27
Standard,46,7015,58.0,58
Standard,46,7067,52.0,52
Standard,46,7090,23.0,23
Standard,46,7095,5.0,5
Standard,46,7102,7.0,7
Standard,46,7118,16.0,16
